122408, 12240896, 106.429293
122572, 12257280, 92.196970
122736, 12273664, 115.893939
122900, 12290048, 101.651515
123064, 12306432, 101.207071
123228, 12322816, 97.641414
123392, 12339200, 97.267677
123552, 12355584, 96.146465
123716, 12371968, 104.237374
123880, 12388352, 107.611111
124044, 12404736, 106.227273
124208, 12421120, 90.813131
124372, 12437504, 108.005051
124536, 12453888, 99.429293
124700, 12470272, 97.752525
124864, 12486656, 169.136364
125028, 12503040, 103.994949
125192, 12519424, 103.297980
125356, 12535808, 94.237374
125520, 12552192, 93.924242
125684, 12568576, 99.530303
125848, 12584960, 102.358586
126012, 12601344, 101.449495
126176, 12617728, 101.388889
126340, 12634112, 92.722222
126504, 12650496, 101.651515
126668, 12666880, 110.863636
126832, 12683264, 101.712121
126996, 12699648, 88.449495
127160, 12716032, 100.904040
127324, 12732416, 98.671717
127488, 12748800, 111.287879
127648, 12765184, 91.752525
127812, 12781568, 102.055556
127976, 12797952, 104.934343
128140, 12814336, 140.368687
128304, 12830720, 67.489899
128468, 12847104, 95.722222
128632, 12863488, 99.722222
128796, 12879872, 104.520202
128960, 12896256, 103.378788
129124, 12912640, 102.015152
129288, 12929024, 99.712121
129452, 12945408, 97.409091
129616, 12961792, 105.944444
129780, 12978176, 93.035354
129944, 12994560, 101.308081
130108, 13010944, 96.964646
130272, 13027328, 94.500000
130436, 13043712, 102.641414
130600, 13060096, 109.560606
130764, 13076480, 110.712121
130928, 13092864, 103.580808
131092, 13109248, 97.944444
131256, 13125632, 110.984848
131420, 13142016, 98.318182
131584, 13158400, 96.469697
131744, 13174784, 87.479798
131908, 13191168, 114.954545
132072, 13207552, 112.530303
132236, 13223936, 105.641414
132400, 13240320, 101.853535
132564, 13256704, 104.823232
132728, 13273088, 100.712121
132892, 13289472, 100.186869
133056, 13305856, 102.237374
133220, 13322240, 95.944444
133384, 13338624, 96.126263
133548, 13355008, 100.772727
133712, 13371392, 107.772727
133876, 13387776, 105.601010
134040, 13404160, 98.611111
134204, 13420544, 102.843434
134368, 13436928, 74.904040
134532, 13453312, 96.883838
134696, 13469696, 84.398990
134860, 13486080, 109.419192
135024, 13502464, 107.924242
135188, 13518848, 111.207071
135352, 13535232, 95.237374
135516, 13551616, 108.005051
135680, 13568000, 114.005051
135840, 13584384, 101.297980
136004, 13600768, 96.641414
136168, 13617152, 104.358586
136332, 13633536, 106.217172
136496, 13649920, 110.348485
136660, 13666304, 91.954545
136824, 13682688, 102.500000
136988, 13699072, 90.580808
137152, 13715456, 103.398990
137316, 13731840, 102.974747
137480, 13748224, 108.944444
137644, 13764608, 100.227273
137808, 13780992, 104.994949
137972, 13797376, 101.075758
138136, 13813760, 98.388889
138300, 13830144, 114.631313
138464, 13846528, 105.196970
138628, 13862912, 95.631313
138792, 13879296, 98.489899
138956, 13895680, 99.287879
139120, 13912064, 94.964646
139284, 13928448, 92.196970
139448, 13944832, 88.530303
139612, 13961216, 92.419192
139776, 13977600, 107.762626
139936, 13993984, 95.085859
140100, 14010368, 96.267677
140264, 14026752, 69.590909
140428, 14043136, 80.297980
140592, 14059520, 98.570707
140756, 14075904, 103.601010
140920, 14092288, 107.065657
141084, 14108672, 103.055556
141248, 14125056, 89.954545
141412, 14141440, 102.277778
141576, 14157824, 93.560606
141740, 14174208, 98.409091
141904, 14190592, 91.621212
142068, 14206976, 100.166667
142232, 14223360, 108.762626
142396, 14239744, 105.934343
142560, 14256128, 102.580808
142724, 14272512, 107.005051
142888, 14288896, 110.904040
143052, 14305280, 97.712121
143216, 14321664, 101.227273
143380, 14338048, 104.772727
143544, 14354432, 99.853535
143708, 14370816, 120.904040
143872, 14387200, 91.803030
144032, 14403584, 107.227273
144196, 14419968, 92.277778
144360, 14436352, 101.772727
144524, 14452736, 98.813131
144688, 14469120, 101.156566
144852, 14485504, 101.772727
145016, 14501888, 104.833333
145180, 14518272, 102.661616
145344, 14534656, 100.570707
145508, 14551040, 99.409091
145672, 14567424, 109.429293
145836, 14583808, 102.318182
146000, 14600192, 63.843434
146164, 14616576, 69.601010
146328, 14632960, 106.924242
146492, 14649344, 103.560606
146656, 14665728, 103.863636
146820, 14682112, 104.570707
146984, 14698496, 104.843434
147148, 14714880, 105.621212
147312, 14731264, 96.742424
147476, 14747648, 105.297980
147640, 14764032, 106.964646
147804, 14780416, 115.641414
147968, 14796800, 105.439394
148128, 14813184, 107.338384
148292, 14829568, 108.803030
148456, 14845952, 115.015152
148620, 14862336, 100.843434
148784, 14878720, 99.752525
148948, 14895104, 108.873737
149112, 14911488, 104.782828
149276, 14927872, 103.621212
149440, 14944256, 108.409091
149604, 14960640, 111.974747
149768, 14977024, 115.116162
149932, 14993408, 91.631313
150096, 15009792, 105.661616
150260, 15026176, 108.045455
150424, 15042560, 107.601010
150588, 15058944, 92.671717
150752, 15075328, 98.247475
150916, 15091712, 105.176768
151080, 15108096, 114.015152
151244, 15124480, 100.914141
151408, 15140864, 69.944444
151572, 15157248, 77.045455
151736, 15173632, 121.489899
151900, 15190016, 105.500000
152064, 15206400, 102.792929
152224, 15222784, 105.429293
152388, 15239168, 112.045455
152552, 15255552, 102.095960
152716, 15271936, 103.277778
152880, 15288320, 102.813131
153044, 15304704, 106.176768
153208, 15321088, 107.419192
153372, 15337472, 97.146465
153536, 15353856, 101.722222
153700, 15370240, 94.176768
153864, 15386624, 99.671717
154028, 15403008, 113.196970
154192, 15419392, 102.671717
154356, 15435776, 108.085859
154520, 15452160, 106.479798
154684, 15468544, 110.530303
154848, 15484928, 103.338384
155012, 15501312, 109.510101
155176, 15517696, 111.328283
155340, 15534080, 118.722222
155504, 15550464, 111.914141
155668, 15566848, 118.843434
155832, 15583232, 101.227273
155996, 15599616, 100.813131
156160, 15616000, 109.308081
156320, 15632384, 105.803030
156484, 15648768, 90.702020
156648, 15665152, 73.722222
156812, 15681536, 74.106061
156976, 15697920, 109.510101
157140, 15714304, 100.772727
157304, 15730688, 102.621212
157468, 15747072, 109.550505
157632, 15763456, 111.095960
157796, 15779840, 120.368687
157960, 15796224, 104.813131
158124, 15812608, 107.196970
158288, 15828992, 112.611111
158452, 15845376, 109.742424
158616, 15861760, 111.126263
158780, 15878144, 103.853535
158944, 15894528, 105.419192
159108, 15910912, 99.368687
159272, 15927296, 113.893939
159436, 15943680, 109.530303
159600, 15960064, 118.904040
159764, 15976448, 117.964646
159928, 15992832, 112.015152
160092, 16009216, 105.994949
160256, 16025600, 129.702020
160416, 16041984, 103.358586
160580, 16058368, 115.540404
160744, 16074752, 114.419192
160908, 16091136, 111.732323
161072, 16107520, 108.065657
161236, 16123904, 119.005051
161400, 16140288, 111.792929
161564, 16156672, 111.510101
161728, 16173056, 70.136364
161892, 16189440, 83.479798
162056, 16205824, 112.590909
162220, 16222208, 120.328283
162384, 16238592, 115.116162
162548, 16254976, 113.358586
162712, 16271360, 103.853535
162876, 16287744, 112.277778
163040, 16304128, 105.025253
163204, 16320512, 112.550505
163368, 16336896, 103.156566
163532, 16353280, 116.005051
163696, 16369664, 124.570707
163860, 16386048, 119.045455
164024, 16402432, 107.398990
164188, 16418816, 122.015152
164352, 16435200, 104.358586
